_id,zip,name,address,city,state,Licensed or QRIS rating,qris,tier,latitude,longitude
12862,31909,"Easter Seals West Georgia, Inc.",2515 Double Churches Road,Columbus,GA,Licensed,GA Licensed,0,32.555563,-84.954502
12863,31909,Angel Academy II,4360 Warm Springs Road,Columbus,GA,Licensed,GA Licensed,0,32.517654,-84.919566
12864,31909,Growing Room Christian Academy,7572 Kayne Blvd,Columbus,GA,Licensed,GA Licensed,0,32.5563195,-84.9427957
12865,31909,Imagination Station Too,4601 Cargo Drive,Columbus,GA,Licensed,GA Licensed,0,32.5067344,-84.879152
12866,31909,Polka-Dots Early Childhood Development Center,1719 Fountain Court,Columbus,GA,Licensed,GA Licensed,0,32.566529,-84.9654599
12867,31909,Prime Time D. A. Turner,4384 Warm Springs Road,Columbus,GA,Licensed,GA Licensed,0,32.5184518,-84.9180906
12868,31909,Childcare Network #224,4719 Warm Springs Rd.,Columbus,GA,Licensed,GA Licensed,0,32.5256886,-84.9148655
12869,31909,Childcare Network #225,3643 Weems Rd.,Columbus,GA,Licensed,GA Licensed,0,32.539995,-84.9341258
12870,31909,Lily Pads Learning Center,5050 Warm Springs Road,Columbus,GA,Licensed,GA Licensed,0,32.5327442,-84.907393
12871,31909,"GENERATIONS KNOWLEDGE & CARE CENTERS, LLC",7185 BLACKMON ROAD,Columbus,GA,Licensed,GA Licensed,0,32.546074,-84.889677
12872,31909,June Bug's Daycare,"4745 Warm Springs Road, Suite D",Columbus,GA,Licensed,GA Licensed,0,32.526322,-84.914526
12873,31909,North Columbus Elementary School,8301 Veterans Parkway,Columbus,GA,Licensed,GA Licensed,0,32.580598,-84.934428
12874,31909,Eagle Ridge Academy,7601 Schomburg Road,Columbus,GA,Licensed,GA Licensed,0,32.557632,-84.909049
12875,31909,Blanchard Elementary School,3512 Weems Rd.,Columbus,GA,Licensed,GA Licensed,0,32.538049,-84.935199
12876,39813,Calhoun County Child Development Center,326 Martin Luther King Street,Arlington,GA,Licensed,GA Licensed,0,31.4402441,-84.729982
12877,39813,Calhoun County Pre-K,18904 Morgan Rd. NE,Arlington,GA,Licensed,GA Licensed,0,31.4472383,-84.7171225
12878,39815,Jones-Wheat Elementary,1401 E. Shotwell Street,Bainbridge,GA,Licensed,GA Licensed,0,30.9038658,-84.5560646
12879,39817,West Bainbridge Elementary,915 Zorn Road,Bainbridge,GA,Licensed,GA Licensed,0,30.9332493,-84.6125612
12880,39819,YMCA Kids Club,1820 E. Shotwell St.,Bainbridge,GA,Licensed,GA Licensed,0,30.9035143,-84.5438866
12881,39819,Fantastic Kids,200 West Alice Street,Bainbridge,GA,Licensed,GA Licensed,0,30.8918955,-84.578783
12882,39819,Kids World Academy 2 of Bainbridge LLC,725 Wright St.,Bainbridge,GA,Licensed,GA Licensed,0,30.9037995,-84.5754699
12883,39819,Little Blessings Childcare,205 Independent Street,Bainbridge,GA,Licensed,GA Licensed,0,30.9076958,-84.5713927
12884,39819,ATLAS Educational Services,908 South Scott Street,Bainbridge,GA,Licensed,GA Licensed,0,30.8965457,-84.5681911
12885,39819,Kids World Academy 2 of Bainbridge LLC,914 Palm Street,Bainbridge,GA,Licensed,GA Licensed,0,30.8969915,-84.5691425
12886,39819,Elcan-King Elementary,725 E. Louise St.,Bainbridge,GA,Licensed,GA Licensed,0,30.89383,-84.5688273
12887,39819,John Johnson Elementary,1947 S. West St.,Bainbridge,GA,Licensed,GA Licensed,0,30.8848579,-84.5763142
12888,39819,Potter Street Elementary,725 Potter St.,Bainbridge,GA,Licensed,GA Licensed,0,30.8998313,-84.5742812
12889,39823,Early County Head Start,5050 Freeman Road,Blakely,GA,Licensed,GA Licensed,0,31.374978,-84.96445
12890,39823,Mother Goose Day Care & Learning Center,399 North Main Street,Blakely,GA,Licensed,GA Licensed,0,31.3837668,-84.9337589
12891,39823,Mandy's Daycare Center,165 Chrystal Springs Loop,Blakely,GA,Licensed,GA Licensed,0,31.3373705,-84.9064757
12892,39823,Early County Elementary School,283 Martin Luther King Blvd.,Blakely,GA,Licensed,GA Licensed,0,31.3917585,-84.9333273
12893,39828,Cairo First United Methodist Church Preschool,318 S. Broad Street,Cairo,GA,Licensed,GA Licensed,0,30.8733264,-84.2081674
12894,39828,Children's Corner Child Care Learning Center,500 South Broad St.,Cairo,GA,Licensed,GA Licensed,0,30.8712534,-84.2082416
12895,39828,Learning Adventures Preschool Academy,1216 20th St. NE,Cairo,GA,Licensed,GA Licensed,0,30.8819993,-84.185994
12896,39828,Paramore Preschool Academy,1293 2nd Ave SW,Cairo,GA,Licensed,GA Licensed,0,30.8759424,-84.2246416
12897,39828,Here We Grow,76 Hall Road,Cairo,GA,Licensed,GA Licensed,0,30.8758301,-84.1728964
12898,39828,Tender Hearts Preschool,"326 2nd Street, N.W.",Cairo,GA,Licensed,GA Licensed,0,30.8799115,-84.2107475
12899,39828,Buttons & Bows,184 21st St. NE,Cairo,GA,Licensed,GA Licensed,0,30.8788905,-84.1838492
12900,39828,Little One's Daycare,"600 7th Avenue, NE",Cairo,GA,Licensed,GA Licensed,0,30.8827531,-84.1993035
12901,39828,Auntie Ann's Daycare,2481 Collins Road,Cairo,GA,Licensed,GA Licensed,0,30.8660058,-84.2550068
12902,39828,Eastside Elementary,"1201 20th St., NE",Cairo,GA,Licensed,GA Licensed,0,30.8819707,-84.1859941
12903,39828,Northside Elementary,"985 First Street, NE",Cairo,GA,Licensed,GA Licensed,0,30.8826235,-84.2064597
12904,39828,Southside Elementary,"491 3rd St., SE",Cairo,GA,Licensed,GA Licensed,0,30.8713892,-84.2052592
12905,39837,LITTLE PIRATES DAY CARE & PRESCHOOL,245 GROW STREET,Colquitt,GA,Licensed,GA Licensed,0,31.1648409,-84.7265938
12906,39837,New Life Learning Center,251 East Main Street,Colquitt,GA,Licensed,GA Licensed,0,31.1720244,-84.7313104
12907,39837,Miller County Child Development Center,739 North 4th Street,Colquitt,GA,Licensed,GA Licensed,0,31.1833536,-84.7256877
12908,39837,Kid's Place Learning Center,728 Harmony Church Road,Colquitt,GA,Licensed,GA Licensed,0,31.23413,-84.7406215
12909,39837,Board of Education Building,96 Perry Street,Colquitt,GA,Licensed,GA Licensed,0,31.1871466,-84.725056
12910,39840,First Steps,96 Millenium Drive,Cuthbert,GA,1,GA 1,1,31.7712748,-84.7893658
12911,39840,Randolph County Board of Education Head Start,90 School Drive,Cuthbert,GA,Licensed,GA Licensed,0,31.7608907,-84.7939885
12912,39842,Lanoris W. Kinnel Learning Center,"466 Cherry Street, SE",Dawson,GA,Licensed,GA Licensed,0,31.7674541,-84.4379419
12913,39842,Terrell County Child Dev Ctr,2526 Albany Highway,Dawson,GA,Licensed,GA Licensed,0,31.7320925,-84.3673061
12914,39842,La Noris W. Kinnel Learning Center No. 2,"184 Baldwin Street, SE",Dawson,GA,Licensed,GA Licensed,0,31.7667026,-84.4459095
12915,39842,Terrell County PreKindergarten,455 Greenwave Blvd.,Dawson,GA,Licensed,GA Licensed,0,31.7558929,-84.4182828
12916,39845,Little Indians Day Care Center,3048 Town & Country Rd,Donalsonville,GA,2,GA 2,2,43.6254959,-95.5126847
12917,39845,Smiling Faces Day Care,1206 East 7th St.,Donalsonville,GA,2,GA 2,2,31.0343518,-84.8637998
12918,39845,Seminole County Child Development Center,710 East Martin Luther King Drive,Donalsonville,GA,Licensed,GA Licensed,0,31.0421191,-84.8728153
12919,39845,Hope Daycare,510 E. 4th Street,Donalsonville,GA,Licensed,GA Licensed,0,31.0389221,-84.8742901
12920,39845,Seminole County Elementary School,800 Marianna Highway,Donalsonville,GA,Licensed,GA Licensed,0,31.0326574,-84.8805153
12921,39846,Pataula Charter Academy,18909 East Hartford Street,Edison,GA,Licensed,GA Licensed,0,31.5598429,-84.7312395
12922,39846,Pataula Charter Academy,18909 Hartford Street,Edison,GA,Licensed,GA Licensed,0,31.5598429,-84.7312395
12923,39851,Clay County Elementary School,200 Hobbs Lane,Fort Gaines,GA,Licensed,GA Licensed,0,31.6194925,-85.0426368
12924,39854,Quitman Co. Pre-K,173 Keigler Road,Georgetown,GA,Licensed,GA Licensed,0,31.8858912,-85.0806559
12925,39870,Baker County Pre-K Program,260 US Hwy 37 SE,Newton,GA,Licensed,GA Licensed,0,31.310212,-84.3441617
12926,39897,Whigham Elementary,211 W.  Broad St.,Whigham,GA,Licensed,GA Licensed,0,30.8834013,-84.3284045
12927,55003,Pony PS & Child Development,490 N 4th St,Bayport,MN,Licensed,MN Licensed,0,45.020149,-92.782006
12928,55008,Little Red Wagon,901 S Main St,Cambridge,MN,Licensed,MN Licensed,0,45.563465,-93.2248233
12929,55008,Next Best Thing To Mom,390 Opportunity Blvd N,Cambridge,MN,2,MN 2,2,45.5749574,-93.2038722
12930,55009,St Pauls Lutheran Learning Cen,30289 59th Ave Way,Cannon Falls,MN,Licensed,MN Licensed,0,44.4781051,-92.9198265
12931,55009,Wee Care Daycare & Learning Ce,935 4th St S,Cannon Falls,MN,Licensed,MN Licensed,0,44.4999122,-92.9056664
12932,55011,Little Me Child Care Center,3142 Viking Blvd,Oak Grove,MN,Licensed,MN Licensed,0,45.3197703,-93.338861
12933,55011,Our Saviour's Preschool,19001 Jackson St NE,East Bethel,MN,Licensed,MN Licensed,0,45.3160165,-93.2476509
12934,55011,Teddy Bear Care On 65 Inc,1438 215th Ave NE,East Bethel,MN,Licensed,MN Licensed,0,45.359142,-93.235556
12935,55014,Kids At Heart Child Care Cente,7330 Lake Drive,Lino Lakes,MN,Licensed,MN Licensed,0,45.170801,-93.117747
12936,55014,Pat A Cake Child Care Center,7761 Lk Dr Ste E,Lino Lakes,MN,Licensed,MN Licensed,0,45.188141,-93.108015
12937,55014,New Creations Child Care & Learning Center,620 Town Center Pkwy,Lino Lakes,MN,Licensed,MN Licensed,0,45.1765917,-93.1103325
12938,55016,Seeds of Faith Preschool,7000 Hinton Ave S,Cottage Grove,MN,Licensed,MN Licensed,0,44.847415,-92.9500769
12939,55016,Rose of Sharon Sonshine Preschool,6875 Jamaica Ave,Cottage Grove,MN,Licensed,MN Licensed,0,44.8489367,-92.9201764
12940,55016,Kiddie Kampus Preschool,8500 Hillside Trl S,Cottage Grove,MN,Licensed,MN Licensed,0,44.826963,-92.932893
12941,55016,Tutor Time of Cottage Grove,7071 E Point Douglas Rd S,Cottage Grove,MN,Licensed,MN Licensed,0,44.834108,-92.963047
12942,55016,School Readiness Hillside,8177 Hillside Trail South,Cottage Grove,MN,4,MN 4,3,44.826694,-92.940864
12943,55017,Salem Lutheran Church Preschoo,4638 381st Ave NW,Dalbo,MN,Licensed,MN Licensed,0,45.6587398,-93.3840048
12944,55021,Kids at First,204 2nd St NW,Faribault,MN,Licensed,MN Licensed,0,44.292809,-93.271981
12945,55021,Trinity Lutheran Preschool,530 4th St NW,Faribault,MN,Licensed,MN Licensed,0,44.2951972,-93.2773659
12946,55021,Divine Mercy Catholic School P,104 2nd Ave SW,Faribault,MN,Licensed,MN Licensed,0,44.2892707,-93.2715831
12947,55021,Hyatt Daycare and Learning Cen,2700 Cardinal Ave,Faribault,MN,1,MN 1,1,44.3188419,-93.294239
12948,55021,A Child's Delight Too Inc,200 Western Ave Suite 2A,Faribault,MN,3,MN 3,2,44.2917764,-93.3045994
12949,55021,Peace Lutheran Preschool,213 6th Ave SW,Faribault,MN,2,MN 2,2,44.287927,-93.27706
12950,55024,Small World Learning Center,90 Locust St,Farmington,MN,Licensed,MN Licensed,0,44.635206,-93.150389
12951,55024,Colleenie's Beanies Daycare & P,18500 Pilot Knob Road,Farmington,MN,Licensed,MN Licensed,0,44.6816569,-93.1760476
12952,55024,The Club House Childcare and P,19645 Pilot Knob Rd Ste 105,Farmington,MN,Licensed,MN Licensed,0,44.6663079,-93.1781295
12953,55024,Anna's Bananas Daycare,21220 Chippendale Ave,Farmington,MN,Licensed,MN Licensed,0,44.6414484,-93.1371172
12954,55024,Wee Tigers Akin Road,5231 195th Street West,Farmington,MN,4,MN 4,3,44.6679666,-93.1723826
12955,55025,MAG Childcare Center,24799 Forest Blvd,Forest Lake,MN,Licensed,MN Licensed,0,45.3090554,-92.9852602
12956,55025,Sunshine Preschool,9300 Scandia Trl n,Forest Lake,MN,Licensed,MN Licensed,0,45.251906,-92.916547
12957,55025,Kinder Korner,932 NW 2nd St,Forest Lake,MN,Licensed,MN Licensed,0,45.289803,-92.989767
12958,55025,St Peters Preschool/Discovery,1250 S Shore Dr,Forest Lake,MN,Licensed,MN Licensed,0,45.2658001,-92.9741985
12959,55033,Hope Christian Preschool,16898 Michael Ave,Hastings,MN,Licensed,MN Licensed,0,44.702885,-92.83174
12960,55033,Hillside Child Care Center,955 Hwy 55 #2,Hastings,MN,Licensed,MN Licensed,0,44.737588,-92.868903
12961,55033,Kid's Kare Center,11125 W Pt Douglas Rd ,Hastings,MN,Licensed,MN Licensed,0,44.7876251,-92.8821975
12962,55033,St Elizabeth Ann Seton Prescho,2035 15th St W,Hastings,MN,Licensed,MN Licensed,0,44.7302159,-92.8958973
12963,55033,St Philips Early Learning Cent,1401 W 15th,Hastings,MN,Licensed,MN Licensed,0,44.7307471,-92.8825546
12964,55037,Little Lambs Preschool,405 2nd St NW,Hinckley,MN,Licensed,MN Licensed,0,46.0183017,-92.9491134
12965,55038,Cornerstone Early Learning Cen,4790 Rosemary Way,Hugo,MN,Licensed,MN Licensed,0,45.1650107,-93.0108068
12966,55038,Kidz Place Child Care Learning,5448 140th St N,Hugo,MN,Licensed,MN Licensed,0,45.1530348,-92.9965815
12967,55038,KinderGardens,14665 Mercantile Drive N,Hugo,MN,Licensed,MN Licensed,0,45.1625518,-93.0155902
12968,55038,Creative Kids Academy,1980 Center St,Centerville,MN,4,MN 4,3,45.156833,-93.0416122
12969,55038,Apple Academy Learning Center,1845 Main Street,Centerville,MN,1,MN 1,1,45.1643786,-93.0490319
12970,55040,Krayola Kids Childcare Center,750 Golden Way NE,Isanti,MN,Licensed,MN Licensed,0,45.4994966,-93.2329041
12971,55040,"Teddy Bear Care of Isanti, Inc",302 Credit Union Dr,Isanti,MN,Licensed,MN Licensed,0,45.4921215,-93.2412199
12972,55040,Lit'l Sprouts Child Care Center,404 Whiskey Rd N Suite C,Isanti,MN,4,MN 4,3,45.4942797,-93.2579247
12973,55040,Heavenly Sunshine Preschool,109 2nd Ave N,Isanti,MN,2,MN 2,2,45.4907248,-93.2495427
12974,55041,St John's Roots to Wings Learn,516 W Chestnut St,Lake City,MN,Licensed,MN Licensed,0,44.4467953,-92.2718762
12975,55042,Time for Me Early Learning Center,3825 Lake Elmo Ave N,Lake Elmo,MN,Licensed,MN Licensed,0,45.004231,-92.882362
12976,55043,Rainbow Christian Preschool,16600 7th St S,Lakeland,MN,Licensed,MN Licensed,0,44.9386573,-92.7693416
12977,55044,Four Square Preschool & Daycare,17671 Glacier Way,Lakeville,MN,Licensed,MN Licensed,0,44.6947951,-93.2122516
12978,55044,Club House Childcare and Presc,16105 Cedar Ave S,Lakeville,MN,Licensed,MN Licensed,0,44.7158619,-93.2186915
12979,55044,Hosanna! Preschool,9600 163rd St W,Lakeville,MN,Licensed,MN Licensed,0,44.7114624,-93.2620725
12980,55044,Celebration Academy,16655 Kenyon Ave,Lakeville,MN,Licensed,MN Licensed,0,44.7081675,-93.2868607
12981,55044,Primrose School of Lakeville N,9711 163rd Street West,Lakeville,MN,Licensed,MN Licensed,0,44.7131114,-93.2617441
12982,55044,Little Trenders,20855 Kensington Blvd,Lakeville,MN,Licensed,MN Licensed,0,44.6471703,-93.2872301
12983,55044,Christian Day Child Academy,16075 Hawthorn Path,Lakeville,MN,Licensed,MN Licensed,0,44.7168183,-93.2398155
12984,55044,Kindernook Preschool,20088 Kenwood Trl,Lakeville,MN,Licensed,MN Licensed,0,44.6585904,-93.257128
12985,55044,All Saints Catholic Preschool,19795 Holyoke Ave,Lakeville,MN,Licensed,MN Licensed,0,44.6619295,-93.2459295
12986,55045,Stepping Stones Christian Pres,29620 Olinda Trl,Lindstrom,MN,Licensed,MN Licensed,0,45.3775268,-92.8432885
12987,55046,Lonsdale Christian Learning Ce,7525 Garfield Ave,Lonsdale,MN,Licensed,MN Licensed,0,44.477455,-93.400892
12988,55047,Red Bridge Preschool,150 5th Street,Marine on St Croix,MN,Licensed,MN Licensed,0,45.198701,-92.772675
12989,55051,Zion Lutheran Preschool,401 S Hwy 65,Mora,MN,Licensed,MN Licensed,0,45.8708582,-93.2909055
12990,55051,Mini Mustangs Daycare Center,210 Oak Street,Mora,MN,Licensed,MN Licensed,0,45.8757494,-93.2878602
12991,55051,"Lakes and Pines C.A.C., Inc.",1700 Maple Avenue North East,Mora,MN,4,MN 4,3,45.8794043,-93.2718047
12992,55056,Leap of Faith Preschool,38460 Lincoln Trail,North Branch,MN,Licensed,MN Licensed,0,45.5058728,-92.969454
12993,55056,Children's Connection Child Care Learning Ctr.,38155 Forest Blvd,North Branch,MN,Licensed,MN Licensed,0,45.501817,-92.980242
12994,55057,Montessori Children's House,2400 Division St South,Northfield,MN,Licensed,MN Licensed,0,44.433841,-93.161779
12995,55057,St Dominic Preschool,216 Spring St N,Northfield,MN,Licensed,MN Licensed,0,44.461536,-93.163214
12996,55057,Northfield Montessori,340 Montessori Ct,Northfield,MN,Licensed,MN Licensed,0,44.47067,-93.155433
12997,55057,Northfield Nursery School,1401 S Maple St,Northfield,MN,Licensed,MN Licensed,0,44.444366,-93.149696
12998,55057,Anna's Bananas Daycare,516 5th St,Northfield,MN,Licensed,MN Licensed,0,44.455559,-93.167445
12999,55057,Northfield Daycare Center,300 Union Street,Northfield,MN,Licensed,MN Licensed,0,44.4570647,-93.1577059
13000,55057,Open Door Preschool,500 W 3rd St,Northfield,MN,2,MN 2,2,44.4578365,-93.1669917
13001,55060,Amana Childcare and Preschool,2429 N Cedar Ave,Owatonna,MN,Licensed,MN Licensed,0,44.1074494,-93.2265753
13002,55060,Associated Preschool,800 Havana Rd,Owatonna,MN,Licensed,MN Licensed,0,44.0733556,-93.207994
13003,55060,Good Shepherd Preschool,2500 7th Ave NE,Owatonna,MN,Licensed,MN Licensed,0,44.109097,-93.212128
13004,55060,Trinity Nursery School,609 S Lincoln Ave,Owatonna,MN,Licensed,MN Licensed,0,44.0790163,-93.2151811
13005,55060,Sunshine Tree,1650 7th Ave NE,Owatonna,MN,Licensed,MN Licensed,0,44.1011245,-93.2114496
13006,55060,Owatonna Montessori Children's,1820 Hartle Ave,Owatonna,MN,Licensed,MN Licensed,0,44.0658755,-93.2211111
13007,55060,Wee Pals Child Care Center,560 Dunnell Dr,Owatonna,MN,Licensed,MN Licensed,0,44.089637,-93.240294
13008,55060,"Kid's Korner Educare Center, I",600 Florence Ave,Owatonna,MN,4,MN 4,3,44.0917395,-93.2386756
13009,55060,Cedar Kids,2429 N Cedar Ave,Owatonna,MN,1,MN 1,1,44.1074494,-93.2265753
13010,55063,Growing in Grace Preschool,410 Main St S,Pine City,MN,Licensed,MN Licensed,0,45.8255005,-92.9704189
13011,55063,Pine Childrens Early Learning Center,900 4th St SE,Pine City,MN,4,MN 4,3,45.8189302,-92.9689908
13012,55063,Our Redeemer Luthern Preschool,825 Golf Ave SW,Pine City,MN,1,MN 1,1,45.8136824,-92.9733953
13013,55063,St Mary's Preschool,815 6th Ave SW,Pine City,MN,2,MN 2,2,45.8233807,-92.9743406
13014,55066,Red Cottage Montessori School,1617 Hay Creek Valley Rd,Red Wing,MN,Licensed,MN Licensed,0,44.5483928,-92.5633829
13015,55066,YMCA Sunshine Corner,434 Main St,Red Wing,MN,Licensed,MN Licensed,0,44.5655882,-92.5365962
13016,55066,Little Blessings Preschool,421 East Ave,Red Wing,MN,Licensed,MN Licensed,0,44.562778,-92.533611
13017,55066,His Kids Child Care Center Two,1805 Bush St,Red Wing,MN,Licensed,MN Licensed,0,44.556334,-92.51604
13018,55066,His Kids Child Care,1811 Bush St,Red Wing,MN,Licensed,MN Licensed,0,44.556755,-92.515663
13019,55066,Colvill Head Start Center,269 E 5th St,Red Wing,MN,4,MN 4,3,44.56654,-92.525067
13020,55066,"The Learning Circle, Inc",615 W 5th St,Red Wing,MN,1,MN 1,1,44.561703,-92.534847
13021,55068,Our Savior Early Learning Center,14980 Diamond Path,Rosemount,MN,Licensed,MN Licensed,0,44.7326857,-93.1553853
13022,55068,Anna's Bananas Daycare & Preschool,6700 160th St W,Lakeville,MN,Licensed,MN Licensed,0,44.7169114,-93.20413
13023,55068,Leaps & Bounds Family Child Ca,3438 _151st St W,Rosemount,MN,Licensed,MN Licensed,0,44.7394103,-93.1257723
13024,55068,God's Discovery Kids Preschool,14770 Canada Ave,Rosemount,MN,Licensed,MN Licensed,0,44.7352192,-93.1303904
13025,55068,All God's Children Christian Learning Center,16120 Cedar Ave S,Rosemount,MN,Licensed,MN Licensed,0,44.7159181,-93.2166125
13026,55068,Community of Hope Preschool,14401 Biscayne Ave,Rosemount,MN,Licensed,MN Licensed,0,44.7405272,-93.1169319
13027,55068,The Bridges Inc,14950 Dodd Blvd,Rosemount,MN,Licensed,MN Licensed,0,44.7329602,-93.1526128
13028,55068,Club House Child Care,2975 145th St W,Rosemount,MN,1,MN 1,1,44.739381,-93.126577
13029,55068,Lighthouse Explorers Christian,3285 144th St W,Rosemount,MN,2,MN 2,2,44.740666,-93.131785
13030,55070,Little Me Child Care Center 3 Inc,22903 Ambassador Blvd NW,Saint Francis,MN,Licensed,MN Licensed,0,45.3848027,-93.3621545
13031,55070,Crown Christian Preschool,7515 269th Ave NW,Saint Francis,MN,Licensed,MN Licensed,0,45.4570922,-93.4579611
13032,55070,Building Blocks Montessori,3220 Bridge St NW,Saint Francis,MN,Licensed,MN Licensed,0,45.3861906,-93.3482324
13033,55070,Trinity's Little Lambs,3812 229th Ave NW,Saint Francis,MN,2,MN 2,2,45.3840378,-93.3631063
13034,55070,Kids Country Child Care Center,23256 St Francis Blvd NW,Saint Francis,MN,2,MN 2,2,45.3910339,-93.3686037
13035,55071,Mis Amigos Spanish Immersion,950 9th Ave,St Paul Park,MN,Licensed,MN Licensed,0,44.8422317,-92.9877752
13036,55073,Scandia Preschool,20870 Olinda Trl,Scandia,MN,Licensed,MN Licensed,0,45.2965315,-92.8029101
13037,55075,Maple Tree Day School,1001 Marie Ave,South St Paul,MN,Licensed,MN Licensed,0,44.8906024,-93.0465914
13038,55075,Holy Trinity Preschool,745 6th Ave So,South St Paul,MN,Licensed,MN Licensed,0,44.8791857,-93.0408829
13039,55075,Scott Carver Dakota CAP Agency Head Start,1549 5th Ave S,South St. Paul,MN,4,MN 4,3,44.8654805,-93.0399279
13040,55075,Pathways to Play ELC,1815 Bromley St,South St. Paul,MN,4,MN 4,3,44.9051147,-93.0566069
13041,55076,Creative Wonders Childcare Co,5985 Carmen Ave,Inver Grove Heights,MN,Licensed,MN Licensed,0,44.862215,-93.040452
13042,55076,Circle of Friends Early Learni,3105 E 65th St Ste 100,Inver Grove Heights,MN,Licensed,MN Licensed,0,44.8558352,-93.0428011
13043,55076,ISD 199 Inver Grove Heights Co,3201 68th Street East,Inver Grove Heights,MN,4,MN 4,3,44.8522878,-93.0412046
13044,55076,Mi Familia Childcare,2855 47th St E,Inver Grove Heights,MN,3,MN 3,2,44.8804511,-93.0471578
13045,55077,Berea Lutheran Preschool,9308 Rich Valley Blvd,Inver Grove Heights,MN,Licensed,MN Licensed,0,44.814411,-93.0893732
13046,55077,All Season's Preschool,7260 South Robert Trail,Inver Grove Heights,MN,Licensed,MN Licensed,0,44.8442849,-93.0843224
13047,55079,Little Angel Pre-School,31075 Genesis Ave,Stacy,MN,Licensed,MN Licensed,0,45.397667,-92.979974
13048,55082,Little Victories,5595 Memorial Ave,Oak Park Heights,MN,Licensed,MN Licensed,0,45.0298328,-92.8553695
13049,55082,Salem Lutheran School,14940 62nd St N,Stillwater,MN,Licensed,MN Licensed,0,45.0397682,-92.8038557
13050,55082,Ark of Angels Montessori Prescchool,213 Willard St East,Stillwater,MN,Licensed,MN Licensed,0,45.0499508,-92.8045706
13051,55082,Smart Start Childcare & Learni,14480 60th St N,Stillwater,MN,Licensed,MN Licensed,0,45.0373354,-92.8134231
13052,55082,Childrens Farm School,13241 30th St N,Stillwater,MN,Licensed,MN Licensed,0,44.9907449,-92.83665
13053,55082,St. Croix Kids,111 E Orleans St,Stillwater,MN,Licensed,MN Licensed,0,45.0425687,-92.8052916
13054,55082,Warm World Child Dev Center,13575 58th St N,Oak Park Heights,MN,Licensed,MN Licensed,0,45.0305701,-92.8311797
13055,55082,Sunny Hill Preschool,813 W Myrtle St,Stillwater,MN,Licensed,MN Licensed,0,45.0550771,-92.8272103
13056,55082,"Valley Preschool, Inc.",413 S Greeley St,Stillwater,MN,Licensed,MN Licensed,0,45.0517577,-92.8189093
13057,55082,New Horizon Academy Stillwater,5903 Neal Ave N,Stillwater,MN,4,MN 4,3,45.0328355,-92.8468687
13058,55085,"St. John the Baptist Preschool, Vermillion",111 Main St W,Vermillion,MN,Licensed,MN Licensed,0,44.6735613,-92.9671032
13059,55088,Holy Cross Preschool,6100 37th St W,Webster,MN,Licensed,MN Licensed,0,44.531523,-93.384266
13060,55092,Apple Academy Learning Center LLC,26427 Forest Blvd _PO Box 567,Wyoming,MN,Licensed,MN Licensed,0,45.3375,-92.9980556
13061,55092,Inspiring Minds Preschool & Ch,26263 Forest Blvd,Wyoming,MN,Licensed,MN Licensed,0,45.3285802,-92.9945948
13062,55092,Country School House Daycare C,21919 Typo Creek Dr NE,Linwood,MN,Licensed,MN Licensed,0,45.3675615,-93.1061064
13063,55092,Toddler Town Child Care Center,5377 266th St,Wyoming,MN,Licensed,MN Licensed,0,45.3338212,-92.9969384
13064,55092,All God's Children Preschool,5879 Wyoming Trail,Wyoming,MN,Licensed,MN Licensed,0,45.330582,-92.987887
13065,55101,Fahiye Child Care Center,519 Jackson St Ste A,Saint Paul,MN,Licensed,MN Licensed,0,44.9520355,-93.0934874
13066,55101,Union Gospel Mission CCC,109 E 9th St,Saint Paul,MN,Licensed,MN Licensed,0,44.9505457,-93.0944024
13067,55101,KinderCare Learning Center,325 Cedar St,St. Paul,MN,4,MN 4,3,44.9451303,-93.092485
13068,55102,Crocus Hill Academy,877 Jefferson Ave,Saint Paul,MN,Licensed,MN Licensed,0,44.9308281,-93.1370224
13069,55102,Cathedral Hill Montessori,325 Dayton Avenue,Saint Paul,MN,Licensed,MN Licensed,0,44.9476575,-93.1137721
13070,55102,West 7th Community Center,265 Oneida St,Saint Paul,MN,Licensed,MN Licensed,0,44.9329229,-93.1238845
13071,55102,Kinderstube German Immersion Preschool,301 Summit Ave,Saint Paul,MN,Licensed,MN Licensed,0,44.9445117,-93.1124566
13072,55102,MacDonald Montessori Childcare,175 S Western Ave,Saint Paul,MN,Licensed,MN Licensed,0,44.9361201,-93.1162241
13073,55102,The Salvation Army Child Development Center,401 W 7th St,St. Paul,MN,4,MN 4,3,44.9395717,-93.1098695
13074,55103,Barwaago Daycare Center,1026 Front Ave,Saint Paul,MN,Licensed,MN Licensed,0,44.9700428,-93.1434211
13075,55103,ABC Child Care Learning Center,421 N Dale St,Saint Paul,MN,Licensed,MN Licensed,0,44.9537505,-93.1264925
13076,55103,Antioch Youth & Family Childca,580 Fuller,Saint Paul,MN,Licensed,MN Licensed,0,44.953482,-93.124707
13077,55103,United Child Care Inc,519 West University Ave #B,Saint Paul,MN,Licensed,MN Licensed,0,44.9560419,-93.122219
13078,55103,Jackson Preparatory Magnet,437 Edmund Avenue,Maple Grove,MN,4,MN 4,3,44.8990992,-92.8892381
13079,55104,St. Mark's Preschool and Extended Day,1983 Dayton Ave,Saint Paul,MN,Licensed,MN Licensed,0,44.9474571,-93.1837661
